Product_name,Price,Rating,Review,Summary
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Pretty good,Doesn't look that much fancy but rest when it comes to work it super and never water drop from its windows.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Highly recommended,Very good and fantastic purchase. I love it. Crompton is a brand and it's quality meet brand value. Just go for it
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Brilliant,"Build is strong Dimensions is good Fan throw is very good goes to 20ft very easilyWheels are strong , can easily move even when cooler is full Very good product at this price range"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Highly recommended,Satisfied with this product. Super air flow. Amazing built quality. Height is good. Cooling is also good. Its not offering many features but I think its main function as a good cooler its work best for me. I review this after 1 month of used.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Excellent,Cooler is nice but have some drawbacks as well. I will focus on only draw backs because whatever feature it claims it has them upto mark. 1. It is useful only for one person2. It will work only when proper cross ventilation is available other wise would create unbearable humidity in the atmosphere of your room or house.3. Front flabs are loos ened after use and they can not guide the air properly. So everytime you will have to guide them in your direction. It will irritate you especially i...
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Fair,I would certainly recommend symphony cooler in this range because earlier i hav experience with symphony and now i had purchased this 1 month agoSymphony is superior to Crompton1. Less noise2. Better air delivery
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Perfect product!,Well I was confused between hindware and Crompton but finally I went with this only as motor king is Crompton only. Air flow is awesomelight weightCoolness is fantasticIf you trust on brand you can blindly go with this.win win situation -thank you Flipkart for awesome delevery experience as usual.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Best Cooler !,"Crompton 75L Desert cooler is the best cooler.Its cooling effect is very good even in moderate temperature.Cooling remains for longer time, not only when it is on.And it cools large area for effective cooling, not like Tower or personal cooler.Very happy with purchase. Highly recommended for better and effective cooling."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Great product,"Excellent cooler, work well only when window are open for ventilation. Provide decent cooling with water & when ventilation is provided."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Wonderful,"Air cooler is working well , giving heat relief from summer heat, provided cross ventilation is good, less noise. It's better to connect water hose to Air cooler directly, and due to water evaporation, the 70ltr water doesn't last for the whole night.It has inbuilt wheels & sturdy to move across the room .Highly recommend this product"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Perfect product!,Excellent Air Cooler I am very happy And good seller's and good flipkart
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Value-for-money,good product on fully hot summer. if you are living in place like humidity area it not helps to cool you.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Brilliant,Working well and cooling is also great.I liked this product and I'll also get a great deal as compared to market price
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Super!Excelleant product,Delievered in just 24 hours after the order which is in good condition as it is well packed. Cooling was very good when compared to previous coolers. Worth the money paid for it. Good service too
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Fabulous!,Fantastic air throw and yet quiet fan. Great cooling and cool design.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Brilliant,"I ama truly satisfied with the product. It cools the room very well, even if the temperature is more than 42 degree celcius. I live in a place where the temperature goes more than 40 degree in the mid summer. I stay on the top floor. But since I am using this cooler I am having no problem due to excessive temperature which I used to face before. You just have to place the cooler in the right place with the right and scientific procedure."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Highly recommended,"Better plastic quality than Symphony, better price, honey comb panels,sleek. Suggest every Symphony fan to give it a try as it is better in terms of product quality. Symphony quality has decreased a lot in few years."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific,Good product. Given same model which one I choose. Delivered safely. I love flipkart services that I owe till now. Thanks flipkart team for wonderful job you are doing.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Awesome,"In short, it is better than Snowcrest 85 which is one of the best air coolers out there. Crompton machines are less noisy and the air throw is wide and that's where snowcrest gets beaten but on the bright side the latter throws higher volumes of air. I personally think that crompton is best for rooms whereas snowcrest from hindware is better suited for bigger halls."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Wonderful,"The best in this price range with excellent air throw sufficient for a hall, and adequate cooling. Adequate ventilation is needed to work properly.Works best when kept near a window and another window should be opened to push humidity out.Water lasts for 1 to 2 days.This cooler can make the difference in hot climate when it brings down the room temperature .The new smell goes off in a week. A good choice to combat summer heat.ps: thanks flipkart for the brilliant delivery"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Nice,"Pros, the best cooling out there with 75L liter capacity. And plastic used is also really good. Cons, plugg in cable length is not even half meter and huge noise which will not allow you to sleep. So what is the point. It is like giving you an AK47 without bullet. You have a wonderful gun but you cannot use it for the purpose you got it for."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Very Good,cooler rec'd in good condition from flipkart within delivery time.Quality of cooler is so wise as per expectation.Air circulation and flow is too good with honeycomb Colling effect.Thanks to flipkart for providing valuable product.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Worth the money,Good product. works best when kept near a window and when outside temperature is low it cools like a mini ac. Overall nice product. solves the purpose in places where temp raises to 35 to 38 degrees.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Mind-blowing purchase,very nice cool breeze liked it very much
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Mind-blowing purchase,just go for itone of the best model and best cooling efficiency compared to all other companies. but place it before the window and enjoy the air conditioning ... loving itI bought it for 9878/ - which is an offer price..loved alot ... Enjoying the chilling room...
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Fantastic Air cooler in affordable price,Feeling Fantastic good Air Coolers size design is good compact easy to transport Thanks to flipcart saving money and time
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,Product is delivered before time from FK's Gurugram warehouse to Noida. It was received in good condition however few scratches were visible when delivered.Product is very good and working as expected. Cooling 200 sqft drawing room of my flat in hot summer (End of April) of noida city. Cool air circulation can be felt even at far ends of the room. Look of the cooler is also decent (finishing is not that fine at corners) and very easy to move within the room or outside.Full water tank goes e...
